mode_type,street,lat,long
mv,,42.3170690971013,-71.0652080164487
mv,I93 ,42.3524061859823,-71.0577700750496
mv,,42.2839892267024,-71.0467290425089
mv,INTERSTATE 93 ,42.3720208552487,-71.0673175810541
mv,DAVID G MUGAR WAY,42.356755066358,-71.0731703343262
mv,,42.3146234681459,-71.0674064725926
mv,,42.2932340612458,-71.0963702575946
mv,,42.3217337284977,-71.0984616854768
mv,,42.32066104272,-71.0570753491994
mv,HYDE PARK AVE,42.280279885181,-71.1189277235807
mv,,42.2551330358727,-71.1242342085943
mv,THIRD ST,42.3410213174114,-71.0521456761057
mv,,42.3113549158776,-71.0702349143055
mv,HARTFORD ST,42.317662929665,-71.0734338942049
ped,MORTON ST,42.2780579528996,-71.0790099641186
mv,BLUE HILL AVE,42.2682773577907,-71.0936652977419
mv,,42.2783264188309,-71.0763143983431
mv,,42.3468317000087,-71.0368306266368
ped,GALLIVAN BLVD,42.2790457796498,-71.0688263658511
mv,INTERSTATE 93 ,42.3237773675944,-71.0552983103037
mv,,42.2912643107785,-71.1179931997741
mv,I93 ,42.3855431980757,-71.077303859294
mv,INTERSTATE 93 ,42.318681391389,-71.0518858973582
mv,US HWY 1 ,42.3713280647029,-71.0617015635703
mv,GALLIVAN BLVD,42.2794768982368,-71.0675356103234
mv,,42.3485439654964,-71.0575122237776
mv,INTERSTATE 93 ,42.3110086433025,-71.0528749596306
mv,BENNINGTON ST,42.3858469580828,-71.0093162170763
mv,,42.313811105726,-71.1195962782705
mv,RAMP - SUMNER TUNNEL TO STORRO ,42.3623898003231,-71.0557729912829
mv,BLUE HILL AVE,42.3098299471641,-71.0823709604881
mv,,42.3281599638715,-71.0969898111653
mv,,42.2876669983215,-71.106661684122
mv,,42.2783264188309,-71.0763143983431
mv,,42.3087831125722,-71.1213363140132
ped,,42.3753391404404,-71.0562567426537
mv,WASHINGTON ST,42.2635490926323,-71.1546070992979
mv,METROPOLITAN AVE,42.2739024260611,-71.1237222769488
ped,,42.3532784659704,-71.0569781456107
mv,,42.3239840505228,-71.0711707456625
mv,,42.3148516043515,-71.0658684368805
mv,NEWMARKET SQ,42.3301756439291,-71.067330444908
mv,WELD ST,42.2931897689131,-71.1439119335939
mv,,42.2981232314924,-71.0870484576717
mv,BEACON ST,42.3581528351932,-71.0609788295343
mv,,42.3468219073339,-71.0989341141564
mv,LONDON ST,42.372647464164,-71.0396593471632
mv,COLUMBIA RD,42.320172881751,-71.0621772833281
mv,,42.321380956897,-71.0722008974672
mv,,42.3286131369721,-71.0827416374152
mv,VFW PKWY,42.2963884100166,-71.1461245006475
mv,INTERSTATE 93 ,42.3720208552487,-71.0673175810541
mv,INTERSTATE 93 ,42.3570565211,-71.0513560046062
mv,,42.3034067375625,-71.0852666091377
mv,HANCOCK ST,42.3125023109209,-71.0643239956986
mv,COLUMBUS AVE,42.3150964084584,-71.0975045465473
mv,INTERSTATE 93 ,42.333551156672,-71.063931397147
mv,DAVID G MUGAR WAY,42.3600145473387,-71.0719910708245
mv,ALBANY ST,42.3386048478536,-71.0663220246664
mv,,42.3119026746047,-71.0807329167613
mv,BLUE HILL AVE,42.3209119194167,-71.0776225686939
mv,LEO M BIRMINGHAM PKWY,42.3603559779867,-71.1465035523538
mv,,42.3427894451293,-71.061679844266
mv,,42.2702689955441,-71.0982819328617
mv,NORFOLK ST,42.2830256109719,-71.0843734959497
mv,COLUMBIA RD,42.3199678170344,-71.0624529828026
mv,,42.3239840505228,-71.0711707456625
mv,,42.2725640780054,-71.1202026682612
mv,CUMMINS HWY,42.2707037990281,-71.1021785764027
mv,NORFOLK AVE,42.3254289419597,-71.0696246014927
mv,,42.3433374563332,-71.1026085029136
bike,,42.3837273852872,-71.0699452942097
mv,I90 ,42.3559601696682,-71.0271629756809
mv,,42.3359531495196,-71.08008210763
mv,TREMONT ST,42.3337114907778,-71.1034723576941
mv,SOLDIERS FIELD RD,42.3635986045714,-71.1391305396915
mv,,42.3489574419768,-71.0969173786721
mv,,42.3489800836471,-71.1624235138635
mv,WASHINGTON ST,42.3187523737257,-71.0953689595546
mv,,42.3025971781317,-71.0847605179933
mv,,42.3129854768397,-71.0572039948733
mv,,42.3130640964144,-71.0464731365311
mv,BENNINGTON ST,42.3869053209996,-71.0061650353861
mv,,42.3527190429211,-71.1725921825435
mv,BLUE HILL AVE,42.3041855124258,-71.0848310249756
mv,MASSACHUSETTS TPKE,42.3580728400032,-71.1431874402694
mv,,42.3548247717814,-71.0747899593084
mv,INTERSTATE 93 ,42.3570565211,-71.0513560046062
mv,INTERSTATE 93 ,42.3627197981944,-71.0569321304235
mv,AMERICAN LEGION HWY,42.2938326529852,-71.0937466800509
mv,BURRELL ST,42.3225347942854,-71.072131781179
mv,,42.285825287495,-71.1099639235731
mv,,42.345580106031,-71.1364558363395
ped,WASHINGTON ST,42.3072976941497,-71.0824469130989
mv,COLUMBIA RD,42.3105380256228,-71.0715195797903
mv,,42.3411312025301,-71.0563187871751
mv,,42.343004384865,-71.0624925075416
mv,AMERICAN LEGION HWY,42.283819575513,-71.1127709673642
mv,MASSACHUSETTS TPKE,42.355026605766,-71.1183555945333
mv,,42.3163721221149,-71.0828442123077
mv,I93 ,42.3609824751103,-71.0533914063826
mv,NORFOLK ST,42.2847239285023,-71.0807799492612
mv,,42.3468161790904,-71.0377060911587
mv,,42.3587772092503,-71.1582503810407
mv,,42.3271681140427,-71.0872781683515
mv,,42.3353701670616,-71.0648381737997
mv,,42.347505799247,-71.0685917792035
bike,HUNTINGTON AVE,42.3315249366434,-71.1119065963927
mv,GARDNER ST,42.3536175229478,-71.1296108838173
ped,,42.3316981443285,-71.0679815741383
mv,AMERICAN LEGION HWY,42.283819575513,-71.1127709673642
mv,DUDLEY ST,42.3190135784596,-71.0698585282371
mv,HYDE PARK AVE,42.2665296622361,-71.1209911106995
mv,MORTON ST,42.2789249920099,-71.080263465189
mv,,42.3378323432742,-71.0773205757324
mv,I93 ,42.3408970656693,-71.0633938581138
mv,,42.2804150459797,-71.0825908392046
mv,,42.3914892689697,-71.0130560461015
ped,,42.2957592354887,-71.0711345651593
mv,,42.3627034082443,-71.0549459069106
mv,,42.3292241372322,-71.0526001329415
mv,INTERSTATE 93 ,42.3580959272751,-71.051689600807
mv,SUMNER ST,42.3688778365937,-71.0397558611178
bike,E ST,42.3362269730116,-71.0511470063734
ped,,42.3491138405455,-71.1534241718103
ped,,42.3413197715627,-71.0720408717835
mv,STUART ST,42.3506944138717,-71.0679319555867
mv,,42.3411312025301,-71.0563187871751
mv,,42.2463952933396,-71.1362700763837
mv,WILLIAM T MORRISSEY BLVD,42.2992694542136,-71.0494919397411
mv,GLENDOWER RD,42.2754187913197,-71.1310968088336
mv,,42.3615822018257,-71.1452453603343
ped,HUNTINGTON AVE,42.3331634533806,-71.1099064574059
mv,MORA ST,42.2822513890264,-71.0728310764384
ped,,42.3338261487398,-71.0825102121349
mv,,42.3054510250734,-71.0805720932044
mv,PORTER ST,42.3720608088978,-71.0341235896944
mv,,42.3040115013701,-71.0720546056256
mv,COLUMBUS AVE,42.3238553909012,-71.0986192510641
mv,MASSACHUSETTS TPKE,42.3573708912336,-71.121125270153
ped,RIVERWAY ,42.33486383909,-71.1101915811219
mv,INTERSTATE 93 ,42.2966504045505,-71.0464426202321
mv,INTERSTATE 93 ,42.3237773675944,-71.0552983103037
ped,PARIS ST,42.3717550550685,-71.0383830545874
ped,,42.3373491641369,-71.0780681986554
mv,,42.2806675104567,-71.0633926279841
mv,,42.3753391404404,-71.0562567426537
mv,,42.3207341262316,-71.0567641562002
mv,,42.2932340612458,-71.0963702575946
mv,I93 ,42.3524061859823,-71.0577700750496
mv,,42.2844851221553,-71.1251072073831
ped,,42.3102994967177,-71.0609134113939
mv,BOWDOIN ST,42.3040476205049,-71.0700679538345
mv,,42.2801270020229,-71.0927212383262
mv,,42.3183926321483,-71.0519246385048
mv,TERMINAL RD,42.3656315641098,-71.0181564770229
mv,,42.3224776794078,-71.0848584749723
mv,VILLAGE CT,42.3457245926157,-71.0685574307436
mv,,42.2902122877241,-71.0715842984408
mv,TYLER ST,42.3492112674135,-71.0613681823042
mv,TREMONT ST,42.3500301122626,-71.0652248663174
mv,WINSHIP ST,42.3464173785961,-71.1522490593672
mv,ALFORD ST,42.3906400728333,-71.0703459758495
mv,HARVARD ST,42.2837954507793,-71.0982161948003
mv,,42.3281599638715,-71.0969898111653
bike,CAMBRIDGE ST,42.3612223467889,-71.0656489743162
mv,WASHINGTON ST,42.3255318666693,-71.0879832008132
mv,,42.2676790126307,-71.0938782413273
bike,,42.3362761667867,-71.1099912526675
mv,,42.3700596353788,-71.0387139907676
mv,I93 ,42.3548346092047,-71.0517937276343
mv,HYDE PARK AVE,42.2545776825846,-71.1243084906296
bike,,42.2948928518579,-71.0878284631317
mv,SOUTH ST,42.3067222855508,-71.1152381638873
mv,ANNUNCIATION RD,42.335059015216,-71.0945278551221
mv,,42.3358321674815,-71.1001092325118
ped,,42.3472975055308,-71.0877357491058
mv,,42.3353701670616,-71.0648381737997
mv,HAMPDEN ST,42.3288970969878,-71.0750305311272
mv,,42.2842986449676,-71.0915434257049
mv,MELCHER ST,42.3493646974582,-71.0498915204467
mv,,42.3353701670616,-71.0648381737997
mv,BLUE HILL AVE,42.2843684603672,-71.0913131900598
mv,,42.2666229625366,-71.1182703884754
mv,LONGWOOD AVE,42.3377552127091,-71.1050902581728
mv,COLUMBIA RD,42.3091691685094,-71.0736841790164
mv,GRANITE AVE,42.27906397481,-71.0542231768166
mv,,42.324402870413,-71.1146571098856
mv,RT 93 NB HOV LANE ,42.3374832881354,-71.0648691184188
mv,ROWE ST,42.2844553731451,-71.1205259789152
ped,,42.3425897391939,-71.0698711510705
mv,,42.3084845061639,-71.0832711323591
mv,,42.2876880686948,-71.093869231729
mv,WASHINGTON ST,42.3089679644611,-71.1050290221984
mv,WASHINGTON ST,42.3209589220063,-71.0929352501866
mv,,42.277826841347,-71.0910371238123
mv,WHEATLAND AVE,42.2926929116615,-71.0770111743963
mv,OLD COLONY AVE,42.3260147506532,-71.0524988683482
mv,,42.3609645221658,-71.1176500302794
mv,WASHINGTON ST,42.2724594211809,-71.0692549021083
mv,WASHINGTON ST,42.3127302218916,-71.1013198933225
ped,,42.3445781279039,-71.0978136390818
mv,,42.2784630509483,-71.116445240942
ped,SOUTHAMPTON ST,42.3320693790162,-71.0699473185846
mv,WASHINGTON ST,42.3004665720878,-71.1146941767584
mv,,42.2709995693419,-71.103382956287
bike,SOLDIERS FIELD RD,42.3601036945007,-71.1175242131458
mv,,42.3054794119525,-71.0773775987469
mv,,42.3018172336465,-71.1262297857743
mv,MASSACHUSETTS TPKE,42.3479035939521,-71.1002822541553
mv,,42.2905769838521,-71.0629591130162
mv,,42.280910832972,-71.0924265175369
ped,BOYLSTON ST,42.3493141230434,-71.0801882189318
mv,,42.3163721221149,-71.0828442123077
mv,CUMMINS HWY,42.2784445859921,-71.1158508068968
mv,INTERSTATE 93 ,42.318451363153,-71.051960268558
mv,,42.2844851221553,-71.1251072073831
mv,WALDEN ST,42.3253378865465,-71.1044236688835
mv,,42.3613852180291,-71.0712021803786
mv,,42.3713045857033,-71.0371596586866
mv,INTERSTATE 93 ,42.2840252516698,-71.0438914487335
ped,,42.2659310889983,-71.1210641621487
ped,,42.3470329141888,-71.0796996878342
ped,,42.3439684309865,-71.0899012672215
mv,I93 ,42.3676514127727,-71.0618605184951
mv,,42.2832760535651,-71.0517641254677
mv,DORCHESTER AVE,42.2786692648955,-71.066285472417
mv,,42.3683340019458,-71.1237193399884
mv,WALNUT PARK,42.3171580004093,-71.0987318814255
mv,,42.3266943079439,-71.0714752969125
mv,,42.3627034082443,-71.0549459069106
mv,RIDGEWOOD ST,42.3020231554042,-71.066027078703
mv,HYDE PARK AVE,42.2870794945925,-71.1185428778445
mv,,42.3349281402882,-71.0884582095429
mv,CUMMINS HWY,42.2703779712876,-71.0996768909874
mv,MASSACHUSETTS AVE,42.3404121063348,-71.0815709583071
mv,,42.273829212292,-71.070153557734
mv,,42.305589555934,-71.0847068820096
mv,,42.3516567433432,-71.1519216008603
mv,RIVER ST,42.2631471618542,-71.1072991907256
mv,,42.335137518653,-71.0552007578121
mv,WASHINGTON ST,42.2813964304554,-71.0710103945297
mv,WILLIAM F MCCLELLAN HWY,42.391908381449,-71.0129009747897
mv,,42.2803656117289,-71.0754669762867
mv,,42.3311941476621,-71.0748151792932
ped,PARKER ST,42.3305389282403,-71.0978788655582
bike,NASHUA ST,42.3675043361257,-71.0653451975976
mv,I93 ,42.3408970656693,-71.0633938581138
bike,,42.3466358340015,-71.0645648563648
mv,GALLIVAN BLVD,42.2793761624414,-71.0678551780406
mv,,42.3535677748065,-71.1366190387569
mv,,42.3485439654964,-71.0575122237776
mv,RAMP - RT 90 WB TO RT 93 ,42.3470628267654,-71.0401269921173
mv,LEVERETT CONNECTOR ,42.366303191522,-71.0648008303075
mv,COLUMBIA RD,42.3214274912553,-71.0523811650364
mv,INTERSTATE 93 ,42.2840252516698,-71.0438914487335
mv,,42.3625681921759,-71.055786756646
mv,,42.3496643688854,-71.0597612442766
mv,JAMES J STORROW MEMORIAL DR,42.3518004544073,-71.1105300083983
mv,ALFORD ST,42.393537908328,-71.0680101395519
mv,BLUE HILL AVE,42.2948033063092,-71.0880908605425
mv,BLUE HILL AVE,42.3086395691068,-71.0831875318696
mv,JAMES J STORROW MEMORIAL DR,42.3519553266445,-71.0901854408888
ped,SAVIN HILL AVE,42.3115686460391,-71.0536275945404
mv,,42.3015129604056,-71.1123963752062
mv,,42.3173344559001,-71.0967841547698
bike,,42.3326201427453,-71.0720181880499
mv,MASSACHUSETTS TPKE,42.3658259925753,-71.024966737202
mv,,42.2817278884334,-71.0599166752723
mv,,42.3472975055308,-71.0877357491058
mv,,42.3415595181132,-71.0570560132645
mv,SANFORD ST,42.2740025193422,-71.0707286107726
mv,,42.2817278884334,-71.0599166752723
mv,WILLIAM T MORRISSEY BLVD,42.2974991128784,-71.0493328180605
ped,WALNUT PARK,42.314588673937,-71.0948179691583
ped,,42.2799854693765,-71.0885967256432
mv,,42.291124538067,-71.0628051665928
mv,INTERSTATE 93 ,42.3570565211,-71.0513560046062
mv,DORCHESTER AVE,42.2925205431603,-71.0624142316191
mv,MAYWOOD ST,42.3173461759644,-71.0803493679588
mv,,42.3295155891554,-71.0570072798144
mv,,42.300666084375,-71.0491771297615
mv,SCHOOL ST,42.2970369541776,-71.0757905462179
mv,TAUNTON AVE,42.2684732718875,-71.1086099733647
mv,INTERSTATE 93 ,42.318681391389,-71.0518858973582
mv,,42.3512674548653,-71.0730459916481
mv,POPLAR ST,42.2725178180185,-71.1314082550747
mv,LEO M BIRMINGHAM PKWY,42.3592200551901,-71.1472045437164
mv,,42.3153929126476,-71.0832979755553
mv,INTERSTATE 93 ,42.318681391389,-71.0518858973582
mv,INTERSTATE 93 ,42.3570565211,-71.0513560046062
mv,,42.3511380396532,-71.0648751478656
mv,,42.3422037582525,-71.0840651320429
mv,INTERSTATE 93 ,42.3394777703613,-71.0641241343876
mv,,42.2774469563124,-71.1145766486948
mv,,42.3261606670021,-71.0753291071048
mv,,42.2874733195665,-71.1715910687905
mv,RAMP - TO RT 90 WB ,42.3491039994269,-71.0772649994045
mv,,42.2820114958427,-71.0589153444594
mv,RAMP - RT 90 EB TO HUNTINGTON ,42.3471647365851,-71.0787451222674
mv,,42.322562859944,-71.0983751848459
mv,SELDEN ST,42.2780188740833,-71.0853336349804
mv,,42.3326201427453,-71.0720181880499
mv,INTERSTATE 93 ,42.3720208552487,-71.0673175810541
mv,,42.3338501471804,-71.0637651575398
ped,,42.3401361570233,-71.0686771612204
mv,DRAPER ST,42.3047185925564,-71.0650342230243
mv,,42.2995265437814,-71.0863759750898
ped,,42.3286731539493,-71.0834462235517
ped,PETERBOROUGH ST,42.3441496039848,-71.0956972282735
mv,,42.3588782960079,-71.0568038071173
mv,,42.2713537892894,-71.0814261912846
mv,,42.366241218611,-71.0606043019737
mv,,42.3186401319173,-71.1258413022139
mv,,42.3832746855976,-71.0216154054296
ped,,42.3418401247323,-71.0554974965323
mv,,42.3807897994182,-71.0615704240032
mv,WARREN ST,42.3169406421755,-71.0825567511656
mv,,42.3195675833158,-71.0982727589971
mv,WILLIAM T MORRISSEY BLVD,42.2861719986376,-71.0422460005453
mv,WASHINGTON ST,42.3004665720878,-71.1146941767584
mv,MASSACHUSETTS TPKE,42.3576124496427,-71.1698256417626
mv,,42.3053811455022,-71.0852706073606
mv,MASSACHUSETTS TPKE,42.3577209507793,-71.160254158613
mv,,42.3294973677047,-71.0858826199596
mv,COLUMBIA RD,42.316062002379,-71.0661811563672
mv,,42.3480811189966,-71.0403872847277
mv,WASHINGTON ST,42.3004665720878,-71.1146941767584
mv,TALBOT AVE,42.291716497999,-71.0770969573983
mv,INTERSTATE 93 ,42.3023082935908,-71.0505332462263
mv,LEXINGTON ST,42.381325562795,-71.0278670633195
mv,INTERSTATE 93 ,42.3362618871612,-71.065114247527
ped,,42.3540632702627,-71.1227618432705
mv,,42.3061228202871,-71.1193473154511
mv,RIVER ST,42.2666361424483,-71.0967673077167
mv,PURCHASE ST,42.3546420483889,-71.0531041284656
mv,PARK ST,42.2967007569698,-71.0676048098372
mv,COMMONWEALTH AVE,42.3381136361608,-71.1528804449668
mv,BUSINESS ST,42.2516749595189,-71.1292716129584
ped,TREMONT ST,42.3318818724056,-71.0977477340191
mv,I93 ,42.3685349868434,-71.0628752942393
mv,,42.3216750795302,-71.0919535247488
mv,,42.3437592481934,-71.0778829675852
mv,,42.3799853908363,-71.0253677490789
mv,WASHINGTON ST,42.2684540346811,-71.1492892698673
mv,HYDE PARK AVE,42.2724635526707,-71.1202147642758
mv,,42.3735568705512,-71.0380865476565
mv,BOWDOIN ST,42.3063482275847,-71.0668998146169
mv,DORCHESTER AVE,42.3355432177226,-71.0570557095852
mv,INTERSTATE 93 ,42.3394777703613,-71.0641241343876
mv,,42.3627034082443,-71.0549459069106
mv,,42.3158509827721,-71.0663042386778
mv,PLEASANT ST,42.3110556065055,-71.059376731178
mv,,42.350465587078,-71.0608656512681
mv,MASSACHUSETTS TPKE,42.3570229802602,-71.1262245023829
mv,ARLINGTON ST,42.3497782820327,-71.0697743713225
mv,CANTERBURY ST,42.278714864301,-71.1172658819617
mv,,42.2600057645324,-71.1165035928182
mv,BELGRADE AVE,42.2861024443885,-71.1418666624097
mv,,42.3158085168013,-71.0982902915831
mv,,42.3574699618288,-71.1697667083315
mv,CHELSEA ST,42.3850332964442,-71.0221763322945
mv,AMERICAN LEGION HWY,42.283819575513,-71.1127709673642
mv,WASHINGTON ST,42.2764777318454,-71.1391375166507
mv,MASSACHUSETTS AVE,42.3383990899911,-71.0792184828224
mv,,42.2823354889144,-71.0996085303271
mv,WASHINGTON ST,42.2804809796057,-71.1345301887256
mv,BOWDOIN ST,42.3071540816497,-71.0660279780659
mv,,42.2953197172563,-71.0863519280507
mv,,42.2657885998207,-71.1116793454006
mv,,42.3311941476621,-71.0748151792932
mv,,42.3276317393935,-71.0728511184226
mv,,42.2461160521305,-71.1258284616111
mv,,42.2584798905045,-71.1402012612426
mv,DEVENS ST,42.3733673504328,-71.064130298755
mv,INTERSTATE 93 ,42.2840252516698,-71.0438914487335
mv,,42.3501587476787,-71.0597332030713
mv,RAMP - SUMNER TUNNEL TO STORRO ,42.3623898003231,-71.0557729912829
mv,DEDHAM ST,42.3421245439126,-71.0730312096976
mv,DWINELL ST,42.2910702371882,-71.1620399511271
mv,HOMESTEAD ST,42.3109181844855,-71.0885526410677
mv,INTERSTATE 93 ,42.3394777703613,-71.0641241343876
mv,,42.270445463265,-71.1006875103014
mv,WASHINGTON ST,42.2965833755299,-71.1173716677916
mv,,42.3163721221149,-71.0828442123077
mv,,42.2937374473944,-71.1460330386011
ped,PARK DR,42.345360492858,-71.1045126284093
mv,,42.2826960606323,-71.0557641635646
mv,HYDE PARK AVE,42.2834999994601,-71.1189919995323
mv,ATLANTIC AVE,42.3541520290128,-71.0525740487343
ped,,42.2392568381461,-71.1321019021923
bike,,42.324402870413,-71.1146571098856
mv,MORTON ST,42.3002125674286,-71.1041882914735
ped,,42.3819041470975,-71.0685326991294
mv,CAMBRIDGE ST,42.3610574132506,-71.1172856100605
mv,,42.3406641521711,-71.081742190346
ped,,42.3061148710122,-71.0813666589278
mv,,42.3301663217209,-71.0602720985224
mv,SOUTH ST,42.3002586124655,-71.1172811258379
mv,,42.3347965784135,-71.0950235388292
mv,,42.2876880686948,-71.093869231729
mv,,42.3066750640947,-71.0874465825666
ped,WASHINGTON ST,42.34969669842,-71.0636364708896
ped,,42.3343740704728,-71.1004270117533
ped,,42.3329501558606,-71.092399234367
mv,GALLIVAN BLVD,42.281671978535,-71.0600532595433
mv,HARRISON AVE,42.3369451410436,-71.0726379158378
mv,I93 ,42.3723082718602,-71.0681096162061
ped,COMMONWEALTH AVE,42.3396730339952,-71.1584249837671
mv,,42.3440427447996,-71.0620580852185
mv,INTERSTATE 93 ,42.3570565211,-71.0513560046062
mv,,42.2768199640553,-71.1720908624541
mv,,42.2743516217409,-71.1091897102011
mv,WASHINGTON ST,42.3498739103568,-71.1646659668368
mv,CHURCH ST,42.3086519635745,-71.0620969883779
mv,,42.3310563175341,-71.0808920195155
ped,,42.3613127655111,-71.0628249506422
mv,AMERICAN LEGION HWY,42.2971621385613,-71.0907314765593
mv,COLUMBIA RD,42.3113625339327,-71.0702003833037
mv,MASSACHUSETTS AVE,42.3237535990963,-71.0643023683256
mv,,42.3395396826074,-71.1578440647792
mv,BEACON ST,42.3537692226047,-71.1388742883129
ped,,42.3157865785162,-71.08100228402
mv,AMERICAN LEGION HWY,42.2917067993183,-71.0961582192899
ped,,42.3141748511129,-71.1141022495576
mv,,42.2526101984701,-71.1183324180399
mv,,42.3438147802498,-71.1429626433704
mv,TRUMAN PKWY,42.2550610015517,-71.1159469074384
mv,INTERSTATE 93 ,42.3115072515144,-71.0528867480844
bike,,42.3393172923013,-71.101638109853
mv,,42.3485439654964,-71.0575122237776
mv,,42.3233765200507,-71.109558472392
mv,WILLIAM F MCCLELLAN HWY,42.3850536060087,-71.0202955511759
mv,AMERICAN LEGION HWY,42.283819575513,-71.1127709673642
mv,ITASCA ST,42.2729955094912,-71.1029796044509
mv,,42.3199843526147,-71.0885898290292
mv,,42.3454117396226,-71.0982328171098
mv,,42.3277721255583,-71.0869896596853
mv,SOUTHAMPTON ST,42.3323855056715,-71.0714928181449
mv,INTERSTATE 93 ,42.2782357248583,-71.0479452653931
ped,,42.2863631369498,-71.0795420456471
mv,INTERSTATE 93 ,42.3236747341851,-71.0549605268627
mv,,42.2765167551636,-71.0926483040377
mv,,42.3786573066595,-71.0391900466956
mv,LUCERNE ST,42.2846046268828,-71.089259729382
mv,INTERSTATE 93 ,42.3627197981944,-71.0569321304235
bike,,42.3344901649159,-71.0477963313231
ped,,42.3577063770611,-71.0593819107233
mv,RIVER ST,42.2632299640899,-71.1070743340695
mv,,42.3860361925387,-71.0056530209306
mv,GENERAL CASIMIR PULASKI SKWY,42.3343852599237,-71.0694993789355
mv,,42.3914892689697,-71.0130560461015
mv,MERIDIAN ST,42.3828780332166,-71.039309319481
ped,,42.3074170727496,-71.1090787317006
bike,TOPEKA ST,42.3337098576393,-71.0667117807061
mv,INTERSTATE 93 ,42.3000619423346,-71.048241205528
mv,,42.2968525744197,-71.0467650428721
mv,,42.3362761667867,-71.1099912526675
mv,BLUE HILL AVE,42.2978175846399,-71.086931513854
ped,CENTRE ST,42.2867300029072,-71.1538458064559
mv,BROADWAY ,42.3429646047947,-71.057240207048
mv,,42.3170011701792,-71.0650240521901
ped,BOWDOIN ST,42.3060949086397,-71.0671841408534
mv,,42.3536565026231,-71.0536101996369
mv,,42.3039548704055,-71.0702993018084
mv,FENWOOD RD,42.3349786110851,-71.1074609835486
mv,PARK ST,42.296189445622,-71.069490094478
mv,BOWDOIN ST,42.3076763800742,-71.0654545246399
mv,,42.32123667621,-71.0653779210765
mv,STANWOOD ST,42.3088846000227,-71.0796372843628
mv,,42.3105720954735,-71.062265145672
mv,MASSACHUSETTS AVE,42.3497839831112,-71.0889653134206
mv,BLUE HILL AVE,42.2878636078222,-71.0901587981595
mv,INTERSTATE 93 ,42.318451363153,-71.051960268558
mv,CAMBRIDGE ST,42.3610574132506,-71.1172856100605
ped,DORCHESTER AVE,42.3007929292778,-71.0600044622938
mv,WAYNE ST,42.3073698307572,-71.0858343631858
mv,BLUE HILL AVE,42.2906702856206,-71.0892243242666
mv,INTERSTATE 93 ,42.3070243133163,-71.0541285934591
mv,,42.307675387532,-71.0584026399595
mv,HYDE PARK AVE,42.2651451752465,-71.1212021106695
ped,,42.3495240148767,-71.0794928429059
mv,RIVERWAY ,42.3412140125407,-71.1080217560539
mv,,42.2858213388264,-71.0963109531378
ped,NEWBURY ST,42.3492119222746,-71.0839265013802
mv,INTERSTATE 93 ,42.2966504045505,-71.0464426202321
mv,,42.3389331617514,-71.0811431868231
mv,,42.3713245522841,-71.0617190059846
mv,WILLIAM F MCCLELLAN HWY,42.3945446439564,-71.0107759389192
mv,RIVER ST,42.2550097929615,-71.1280626422747
mv,,42.3311941482471,-71.0770021791011
bike,FOLSOM ST,42.3190464136087,-71.0712032396379
ped,TIDE ST,42.3448997084002,-71.0319474997496
mv,WASHINGTON ST,42.3169458463274,-71.0971649759415
ped,,42.3302346027182,-71.0606257329279
ped,,42.3162612114278,-71.0781622786445
mv,WOOD AVE,42.2736282602921,-71.1095908764919
mv,,42.2948928518579,-71.0878284631317
mv,,42.3095412078489,-71.0826125715869
mv,INTERVALE ST,42.3115960924795,-71.0800617350385
bike,DAVID G MUGAR WAY,42.3570876263207,-71.0730253692204
mv,COLUMBUS AVE,42.3193378082409,-71.0984048890925
mv,,42.3113549158776,-71.0702349143055
mv,COMMERCIAL ST,42.3675817807634,-71.0535710760418
mv,,42.3041439619899,-71.0823242063109
ped,BLUE HILL AVE,42.2918957805394,-71.0890591775635
mv,,42.2959392968285,-71.0843629543087
mv,,42.3017710358074,-71.0510487639762
ped,,42.2463952933396,-71.1362700763837
ped,,42.3476634337914,-71.0363599443769
mv,,42.2902122877241,-71.0715842984408
mv,,42.3386288669369,-71.0541300608562
mv,WILLIAM F MCCLELLAN HWY,42.3930526412355,-71.0119658533761
mv,INTERSTATE 93 ,42.333551156672,-71.063931397147
mv,,42.2787898975644,-71.1203749693885
mv,,42.2876669983215,-71.106661684122
mv,,42.3066750640947,-71.0874465825666
mv,BROADWAY ,42.3360943614486,-71.0466269819011
ped,,42.3630247398281,-71.0599304185745
ped,,42.3611964892047,-71.0628586108882
mv,,42.2900954177924,-71.0484214984998
mv,VFW PKWY,42.2747564441284,-71.1732681470977
ped,,42.2923510890036,-71.0645918339965
mv,COLUMBIA RD,42.3072269673899,-71.0765034333748
mv,,42.3462358270566,-71.1530722744367
mv,,42.264852746306,-71.0996624556966
mv,,42.3113549158776,-71.0702349143055
mv,,42.2853563837668,-71.0711796184307
ped,,42.3392961552758,-71.0832662193941
mv,,42.2979517803298,-71.0568500692976
mv,FREEPORT ST,42.303047873039,-71.05276901416
mv,,42.3347965784135,-71.0950235388292
bike,,42.3191731363828,-71.0860137242724
mv,,42.2881647657273,-71.1263013420272
mv,SOLDIERS FIELD RD,42.3641829144164,-71.1179129978914
mv,,42.3113854925989,-71.0811396649307
mv,ADAMS ST,42.3071481355048,-71.0624495069085
mv,WYOMING ST,42.3149099324988,-71.0842997630524
mv,BORDER ST,42.3726973060443,-71.0414245022628
mv,,42.3847791692515,-71.0738487249384
mv,WESTVILLE ST,42.3002530273982,-71.0703816351888
ped,,42.3293142605699,-71.0824784364953
